OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,SHAPE_Length,SHAPE_Area
1673,9,Kildare,222504,03/05/2020 00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1280,575.2705569,,,3.108141726,0.228501976
1674,10,Kilkenny,99232,03/05/2020 00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,258,259.9967752,,,3.183064747,0.273913528
1675,11,Laois,84697,03/05/2020 00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,238,281.0016884,,,2.846152381,0.229854719
1676,12,Leitrim,32044,03/05/2020 00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,70,218.4496318,,,3.182230928,0.218332273
1677,13,Limerick,194899,03/05/2020 00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,585,300.1554651,,,4.999753253,0.354096694
1678,14,Longford,40873,03/05/2020 00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,235,574.9516796,,,2.230337776,0.147954107
1679,15,Louth,128884,03/05/2020 00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,685,531.485677,,,2.56496388,0.113438177
1680,16,Mayo,130507,03/05/2020 00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,510,390.7836361,,,15.7035406,0.762041895
1681,17,Meath,195044,03/05/2020 00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,717,367.6093599,,,4.0750673,0.318615395
1682,18,Monaghan,61386,03/05/2020 00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,429,698.8564168,,,2.848164607,0.178099248
1683,19,Offaly,77961,03/05/2020 00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,317,406.6135632,,,4.187486599,0.268659253
1684,20,Roscommon,64544,03/05/2020 00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,181,280.4288547,,,4.4648332,0.347529634
1685,21,Sligo,65535,03/05/2020 00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,120,183.1082628,,,5.049680101,0.252720854
1686,22,Tipperary,159553,03/05/2020 00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,486,304.600979,,,5.61515128,0.565636165
1687,23,Waterford,116176,03/05/2020 00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,139,119.6460543,,,4.868378673,0.239938129
1688,24,Westmeath,88770,03/05/2020 00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,547,616.1991664,,,3.089091108,0.24984925
1689,25,Wexford,149722,03/05/2020 00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,184,122.894431,,,4.261601958,0.311355248
1690,26,Wicklow,142425,03/05/2020 00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,625,438.827453,,,3.023909986,0.271161131
1691,1,Carlow,56932,04/05/2020 00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,132,231.855547,,,2.284158856,0.118863196
1692,2,Cavan,76176,04/05/2020 00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,709,930.7393405,,,3.767411239,0.264466477
1693,3,Clare,118817,04/05/2020 00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,254,213.7741232,,,7.575907373,0.425059339
1694,4,Cork,542868,04/05/2020 00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1192,219.5745559,,,16.28422316,0.97200219
1695,5,Donegal,159192,04/05/2020 00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,467,293.3564501,,,15.6269076,0.678171191
1696,6,Dublin,1347359,04/05/2020 00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,10734,796.669633,,,3.333932494,0.12572681
1697,7,Galway,258058,04/05/2020 00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,375,145.3161692,,,14.9724478,0.822419409
1698,8,Kerry,147707,04/05/2020 00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,302,204.4588273,,,13.32388227,0.618598264
1699,9,Kildare,222504,04/05/2020 00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1289,579.315428,,,3.108141726,0.228501976
1700,10,Kilkenny,99232,04/05/2020 00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,259,261.0045147,,,3.183064747,0.273913528
1701,11,Laois,84697,04/05/2020 00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,240,283.3630471,,,2.846152381,0.229854719
1702,12,Leitrim,32044,04/05/2020 00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,70,218.4496318,,,3.182230928,0.218332273
1703,13,Limerick,194899,04/05/2020 00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,591,303.2339827,,,4.999753253,0.354096694
1704,14,Longford,40873,04/05/2020 00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,257,628.7769432,,,2.230337776,0.147954107
1705,15,Louth,128884,04/05/2020 00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,693,537.692809,,,2.56496388,0.113438177
1706,16,Mayo,130507,04/05/2020 00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,512,392.316121,,,15.7035406,0.762041895
1707,17,Meath,195044,04/05/2020 00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,722,370.1728841,,,4.0750673,0.318615395
1708,18,Monaghan,61386,04/05/2020 00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,432,703.7435246,,,2.848164607,0.178099248
1709,19,Offaly,77961,04/05/2020 00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,339,434.832801,,,4.187486599,0.268659253
1710,20,Roscommon,64544,04/05/2020 00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,212,328.4581061,,,4.4648332,0.347529634
1711,21,Sligo,65535,04/05/2020 00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,121,184.634165,,,5.049680101,0.252720854
1712,22,Tipperary,159553,04/05/2020 00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,501,314.0022438,,,5.61515128,0.565636165
1713,23,Waterford,116176,04/05/2020 00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,139,119.6460543,,,4.868378673,0.239938129
1714,24,Westmeath,88770,04/05/2020 00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,554,624.0847133,,,3.089091108,0.24984925
1715,25,Wexford,149722,04/05/2020 00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,184,122.894431,,,4.261601958,0.311355248
1716,26,Wicklow,142425,04/05/2020 00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,628,440.9338248,,,3.023909986,0.271161131
1717,1,Carlow,56932,05/05/2020 00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,132,231.855547,,,2.284158856,0.118863196
1718,2,Cavan,76176,05/05/2020 00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,710,932.0520899,,,3.767411239,0.264466477
1719,3,Clare,118817,05/05/2020 00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,281,236.4981442,,,7.575907373,0.425059339
1720,4,Cork,542868,05/05/2020 00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1197,220.4955901,,,16.28422316,0.97200219
1721,5,Donegal,159192,05/05/2020 00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,469,294.6127946,,,15.6269076,0.678171191
1722,6,Dublin,1347359,05/05/2020 00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,10840,804.5368755,,,3.333932494,0.12572681
1723,7,Galway,258058,05/05/2020 00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,380,147.2537182,,,14.9724478,0.822419409
1724,8,Kerry,147707,05/05/2020 00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,302,204.4588273,,,13.32388227,0.618598264
1725,9,Kildare,222504,05/05/2020 00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1302,585.1580196,,,3.108141726,0.228501976
1726,10,Kilkenny,99232,05/05/2020 00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,265,267.0509513,,,3.183064747,0.273913528
1727,11,Laois,84697,05/05/2020 00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,243,286.9050852,,,2.846152381,0.229854719
1728,12,Leitrim,32044,05/05/2020 00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,70,218.4496318,,,3.182230928,0.218332273
1729,13,Limerick,194899,05/05/2020 00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,574,294.5115162,,,4.999753253,0.354096694
1730,14,Longford,40873,05/05/2020 00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,259,633.670149,,,2.230337776,0.147954107
1731,15,Louth,128884,05/05/2020 00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,699,542.348158,,,2.56496388,0.113438177
1732,16,Mayo,130507,05/05/2020 00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,514,393.8486058,,,15.7035406,0.762041895
1733,17,Meath,195044,05/05/2020 00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,723,370.6855889,,,4.0750673,0.318615395
1734,18,Monaghan,61386,05/05/2020 00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,441,718.404848,,,2.848164607,0.178099248
1735,19,Offaly,77961,05/05/2020 00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,346,443.8116494,,,4.187486599,0.268659253
1736,20,Roscommon,64544,05/05/2020 00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,221,342.4020823,,,4.4648332,0.347529634
1737,21,Sligo,65535,05/05/2020 00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,122,186.1600671,,,5.049680101,0.252720854
1738,22,Tipperary,159553,05/05/2020 00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,506,317.1359987,,,5.61515128,0.565636165
1739,23,Waterford,116176,05/05/2020 00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,140,120.5068172,,,4.868378673,0.239938129
1740,24,Westmeath,88770,05/05/2020 00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,627,706.3197026,,,3.089091108,0.24984925
1741,25,Wexford,149722,05/05/2020 00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,190,126.9018581,,,4.261601958,0.311355248
1742,26,Wicklow,142425,05/05/2020 00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,633,444.4444444,,,3.023909986,0.271161131
1743,1,Carlow,56932,06/05/2020 00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,133,233.6120284,,,2.284158856,0.118863196
1744,2,Cavan,76176,06/05/2020 00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,730,958.3070783,,,3.767411239,0.264466477
1745,3,Clare,118817,06/05/2020 00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,299,251.6474915,,,7.575907373,0.425059339
1746,4,Cork,542868,06/05/2020 00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1199,220.8640038,,,16.28422316,0.97200219
1747,5,Donegal,159192,06/05/2020 00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,469,294.6127946,,,15.6269076,0.678171191
1748,6,Dublin,1347359,06/05/2020 00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,10885,807.8767426,,,3.333932494,0.12572681
1749,7,Galway,258058,06/05/2020 00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,381,147.6412279,,,14.9724478,0.822419409
1750,8,Kerry,147707,06/05/2020 00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,303,205.1358433,,,13.32388227,0.618598264
1751,9,Kildare,222504,06/05/2020 00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1312,589.6523209,,,3.108141726,0.228501976
1752,10,Kilkenny,99232,06/05/2020 00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,265,267.0509513,,,3.183064747,0.273913528
1753,11,Laois,84697,06/05/2020 00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,242,285.7244058,,,2.846152381,0.229854719
1754,12,Leitrim,32044,06/05/2020 00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,66,205.9667957,,,3.182230928,0.218332273
1755,13,Limerick,194899,06/05/2020 00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,566,290.4068261,,,4.999753253,0.354096694
1756,14,Longford,40873,06/05/2020 00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,260,636.1167519,,,2.230337776,0.147954107
1757,15,Louth,128884,06/05/2020 00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,703,545.451724,,,2.56496388,0.113438177
1758,16,Mayo,130507,06/05/2020 00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,518,396.9135755,,,15.7035406,0.762041895
1759,17,Meath,195044,06/05/2020 00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,727,372.7364082,,,4.0750673,0.318615395
1760,18,Monaghan,61386,06/05/2020 00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,443,721.6629199,,,2.848164607,0.178099248
1761,19,Offaly,77961,06/05/2020 00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,345,442.5289568,,,4.187486599,0.268659253
1762,20,Roscommon,64544,06/05/2020 00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,228,353.2473971,,,4.4648332,0.347529634
1763,21,Sligo,65535,06/05/2020 00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,116,177.004654,,,5.049680101,0.252720854
1764,22,Tipperary,159553,06/05/2020 00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,512,320.8965046,,,5.61515128,0.565636165
1765,23,Waterford,116176,06/05/2020 00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,140,120.5068172,,,4.868378673,0.239938129
1766,24,Westmeath,88770,06/05/2020 00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,633,713.0787428,,,3.089091108,0.24984925
1767,25,Wexford,149722,06/05/2020 00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,190,126.9018581,,,4.261601958,0.311355248
1768,26,Wicklow,142425,06/05/2020 00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,636,446.5508162,,,3.023909986,0.271161131
1769,1,Carlow,56932,07/05/2020 00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,136,238.8814726,,,2.284158856,0.118863196
1770,2,Cavan,76176,07/05/2020 00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,748,981.9365679,,,3.767411239,0.264466477
1771,3,Clare,118817,07/05/2020 00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,303,255.0140131,,,7.575907373,0.425059339
1772,4,Cork,542868,07/05/2020 00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1205,221.9692448,,,16.28422316,0.97200219
1773,5,Donegal,159192,07/05/2020 00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,469,294.6127946,,,15.6269076,0.678171191
1774,6,Dublin,1347359,07/05/2020 00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,10948,812.5525565,,,3.333932494,0.12572681
1775,7,Galway,258058,07/05/2020 00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,382,148.0287377,,,14.9724478,0.822419409
