OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,Shape__Area,Shape__Length
1634,22,Tipperary,159553,2020/05/01 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,478,299.5869711,,,11551196729,781276.5797
1635,23,Waterford,116176,2020/05/01 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,139,119.6460543,,,4848379555,643184.904
1636,24,Westmeath,88770,2020/05/01 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,509,573.3919117,,,5208705730,422669.3327
1637,25,Wexford,149722,2020/05/01 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,185,123.5623355,,,6332221063,589324.4767
1638,26,Wicklow,142425,2020/05/01 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,618,433.9125856,,,5580728579,427539.1986
1639,1,Carlow,56932,2020/05/02 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,127,223.0731399,,,2432351721,319348.5725
1640,2,Cavan,76176,2020/05/02 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,682,895.2951061,,,5575009911,515954.4965
1641,3,Clare,118817,2020/05/02 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,245,206.1994496,,,8722541706,1013948.95
1642,4,Cork,542868,2020/05/02 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1175,216.4430396,,,19529490886,2129949.409
1643,5,Donegal,159192,2020/05/02 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,465,292.1001055,,,14624041937,2145085.774
1644,6,Dublin,1347359,2020/05/02 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,10561,783.8296994,,,2612632655,449433.5318
1645,7,Galway,258058,2020/05/02 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,365,141.4410714,,,17079158586,1972288.286
1646,8,Kerry,147707,2020/05/02 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,298,201.7507633,,,12483603408,1753779.819
1647,9,Kildare,222504,2020/05/02 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1268,569.8773955,,,4726063622,422182.0368
1648,10,Kilkenny,99232,2020/05/02 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,259,261.0045147,,,5585391835,453397.5722
1649,11,Laois,84697,2020/05/02 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,237,279.821009,,,4731211499,398512.4622
1650,12,Leitrim,32044,2020/05/02 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,70,218.4496318,,,4618679673,453253.685
1651,13,Limerick,194899,2020/05/02 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,583,299.1292926,,,7206726912,673892.6905
1652,14,Longford,40873,2020/05/02 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,213,521.126416,,,3097977869,315245.1728
1653,15,Louth,128884,2020/05/02 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,679,526.830328,,,2386326963,352203.5172
1654,16,Mayo,130507,2020/05/02 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,501,383.8874543,,,16036984139,2101964.077
1655,17,Meath,195044,2020/05/02 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,713,365.5585406,,,6658570746,554844.7505
1656,18,Monaghan,61386,2020/05/02 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,423,689.0822012,,,3768943157,392803.0473
1657,19,Offaly,77961,2020/05/02 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,314,402.7654853,,,5558826350,561440.3786
1658,20,Roscommon,64544,2020/05/02 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,174,269.5835399,,,7278743876,622494.1546
1659,21,Sligo,65535,2020/05/02 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,119,181.5823606,,,5348370378,682286.8703
1660,22,Tipperary,159553,2020/05/02 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,479,300.2137221,,,11551196729,781276.5797
1661,23,Waterford,116176,2020/05/02 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,140,120.5068172,,,4848379555,643184.904
1662,24,Westmeath,88770,2020/05/02 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,540,608.3136195,,,5208705730,422669.3327
1663,25,Wexford,149722,2020/05/02 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,185,123.5623355,,,6332221063,589324.4767
1664,26,Wicklow,142425,2020/05/02 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,622,436.7210813,,,5580728579,427539.1986
1665,1,Carlow,56932,2020/05/03 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,127,223.0731399,,,2432351721,319348.5725
1666,2,Cavan,76176,2020/05/03 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,694,911.0480991,,,5575009911,515954.4965
1667,3,Clare,118817,2020/05/03 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,249,209.5659712,,,8722541706,1013948.95
1668,4,Cork,542868,2020/05/03 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1177,216.8114532,,,19529490886,2129949.409
1669,5,Donegal,159192,2020/05/03 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,466,292.7282778,,,14624041937,2145085.774
1670,6,Dublin,1347359,2020/05/03 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,10670,791.9195998,,,2612632655,449433.5318
1671,7,Galway,258058,2020/05/03 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,369,142.9911105,,,17079158586,1972288.286
1672,8,Kerry,147707,2020/05/03 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,301,203.7818113,,,12483603408,1753779.819
1673,9,Kildare,222504,2020/05/03 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1280,575.2705569,,,4726063622,422182.0368
1674,10,Kilkenny,99232,2020/05/03 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,258,259.9967752,,,5585391835,453397.5722
1675,11,Laois,84697,2020/05/03 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,238,281.0016884,,,4731211499,398512.4622
1676,12,Leitrim,32044,2020/05/03 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,70,218.4496318,,,4618679673,453253.685
1677,13,Limerick,194899,2020/05/03 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,585,300.1554651,,,7206726912,673892.6905
1678,14,Longford,40873,2020/05/03 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,235,574.9516796,,,3097977869,315245.1728
1679,15,Louth,128884,2020/05/03 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,685,531.485677,,,2386326963,352203.5172
1680,16,Mayo,130507,2020/05/03 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,510,390.7836361,,,16036984139,2101964.077
1681,17,Meath,195044,2020/05/03 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,717,367.6093599,,,6658570746,554844.7505
1682,18,Monaghan,61386,2020/05/03 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,429,698.8564168,,,3768943157,392803.0473
1683,19,Offaly,77961,2020/05/03 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,317,406.6135632,,,5558826350,561440.3786
1684,20,Roscommon,64544,2020/05/03 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,181,280.4288547,,,7278743876,622494.1546
1685,21,Sligo,65535,2020/05/03 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,120,183.1082628,,,5348370378,682286.8703
1686,22,Tipperary,159553,2020/05/03 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,486,304.600979,,,11551196729,781276.5797
1687,23,Waterford,116176,2020/05/03 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,139,119.6460543,,,4848379555,643184.904
1688,24,Westmeath,88770,2020/05/03 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,547,616.1991664,,,5208705730,422669.3327
1689,25,Wexford,149722,2020/05/03 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,184,122.894431,,,6332221063,589324.4767
1690,26,Wicklow,142425,2020/05/03 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,625,438.827453,,,5580728579,427539.1986
1691,1,Carlow,56932,2020/05/04 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,132,231.855547,,,2432351721,319348.5725
1692,2,Cavan,76176,2020/05/04 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,709,930.7393405,,,5575009911,515954.4965
1693,3,Clare,118817,2020/05/04 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,254,213.7741232,,,8722541706,1013948.95
1694,4,Cork,542868,2020/05/04 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1192,219.5745559,,,19529490886,2129949.409
1695,5,Donegal,159192,2020/05/04 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,467,293.3564501,,,14624041937,2145085.774
1696,6,Dublin,1347359,2020/05/04 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,10734,796.669633,,,2612632655,449433.5318
1697,7,Galway,258058,2020/05/04 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,375,145.3161692,,,17079158586,1972288.286
1698,8,Kerry,147707,2020/05/04 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,302,204.4588273,,,12483603408,1753779.819
1699,9,Kildare,222504,2020/05/04 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1289,579.315428,,,4726063622,422182.0368
1700,10,Kilkenny,99232,2020/05/04 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,259,261.0045147,,,5585391835,453397.5722
1701,11,Laois,84697,2020/05/04 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,240,283.3630471,,,4731211499,398512.4622
1702,12,Leitrim,32044,2020/05/04 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,70,218.4496318,,,4618679673,453253.685
1703,13,Limerick,194899,2020/05/04 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,591,303.2339827,,,7206726912,673892.6905
1704,14,Longford,40873,2020/05/04 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,257,628.7769432,,,3097977869,315245.1728
1705,15,Louth,128884,2020/05/04 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,693,537.692809,,,2386326963,352203.5172
1706,16,Mayo,130507,2020/05/04 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,512,392.316121,,,16036984139,2101964.077
1707,17,Meath,195044,2020/05/04 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,722,370.1728841,,,6658570746,554844.7505
1708,18,Monaghan,61386,2020/05/04 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,432,703.7435246,,,3768943157,392803.0473
1709,19,Offaly,77961,2020/05/04 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,339,434.832801,,,5558826350,561440.3786
1710,20,Roscommon,64544,2020/05/04 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,212,328.4581061,,,7278743876,622494.1546
1711,21,Sligo,65535,2020/05/04 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,121,184.634165,,,5348370378,682286.8703
1712,22,Tipperary,159553,2020/05/04 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,501,314.0022438,,,11551196729,781276.5797
1713,23,Waterford,116176,2020/05/04 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,139,119.6460543,,,4848379555,643184.904
1714,24,Westmeath,88770,2020/05/04 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,554,624.0847133,,,5208705730,422669.3327
1715,25,Wexford,149722,2020/05/04 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,184,122.894431,,,6332221063,589324.4767
1716,26,Wicklow,142425,2020/05/04 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,628,440.9338248,,,5580728579,427539.1986
1717,1,Carlow,56932,2020/05/05 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,132,231.855547,,,2432351721,319348.5725
1718,2,Cavan,76176,2020/05/05 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,710,932.0520899,,,5575009911,515954.4965
1719,3,Clare,118817,2020/05/05 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,281,236.4981442,,,8722541706,1013948.95
1720,4,Cork,542868,2020/05/05 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1197,220.4955901,,,19529490886,2129949.409
1721,5,Donegal,159192,2020/05/05 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,469,294.6127946,,,14624041937,2145085.774
1722,6,Dublin,1347359,2020/05/05 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,10840,804.5368755,,,2612632655,449433.5318
1723,7,Galway,258058,2020/05/05 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,380,147.2537182,,,17079158586,1972288.286
1724,8,Kerry,147707,2020/05/05 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,302,204.4588273,,,12483603408,1753779.819
1725,9,Kildare,222504,2020/05/05 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1302,585.1580196,,,4726063622,422182.0368
1726,10,Kilkenny,99232,2020/05/05 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,265,267.0509513,,,5585391835,453397.5722
1727,11,Laois,84697,2020/05/05 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,243,286.9050852,,,4731211499,398512.4622
1728,12,Leitrim,32044,2020/05/05 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,70,218.4496318,,,4618679673,453253.685
1729,13,Limerick,194899,2020/05/05 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,574,294.5115162,,,7206726912,673892.6905
1730,14,Longford,40873,2020/05/05 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,259,633.670149,,,3097977869,315245.1728
1731,15,Louth,128884,2020/05/05 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,699,542.348158,,,2386326963,352203.5172
1732,16,Mayo,130507,2020/05/05 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,514,393.8486058,,,16036984139,2101964.077
1733,17,Meath,195044,2020/05/05 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,723,370.6855889,,,6658570746,554844.7505
